TGW185,ZSNJ,WSSS
TGW187,ZSQD,WSSS
TGW188,WSSS,ZSHC
TGW189,ZSHC,WSSS
TGW24,WSSS,YMML
TGW25,YMML,WSSS
TGW263,WARR,WSSS
TGW28,WSSS,YPPH
TGW282,WSSS,WADD
TGW283,WADD,WSSS
TGW29,YPPH,WSSS
TGW3,YSSY,WSSS
TGW301,VVNB,WSSS
TGW453,WMKK,WSSS
TGW495,WMKK,WSSS
TGW51,LGAV,WSSS
TGW512,WSSS,VIAR
TGW578,WSSS,VOMM
TGW58,WSSS,YMML
TGW59,YMML,WSSS
TGW596,WSSS,OEJN
TGW597,OEJN,WSSS
TGW60,WSSS,LOWW
TGW606,WSSS,VTBS
TGW607,VTBS,WSSS
TGW608,WSSS,VTBS
TGW609,VTBS,WSSS
TGW61,LOWW,WSSS
TGW610,WSSS,VTBS
TGW611,VTBS,WSSS
TGW615,VTBS,WSSS
TGW616,WSSS,VTBS
TGW617,VTBS,WSSS
TGW637,VTBS,WSSS
TGW640,RJGG,VTBS
TGW808,WSSS,RJAA
TGW809,RJAA,WSSS
TGW818,WSSS,RJBB
TGW819,RJBB,WSSS
TGW819,ZBTJ,HAVE
TGW842,WSSS,RKSI
TGW843,RKSI,WSSS
TGW875,RJAA,RCTP,WSSS
TGW875,ZBTJ,HAVE
TGW892,WSSS,RCTP,RJCC
TGW893,RJCC,RCTP,WSSS
TGW896,WSSS,RCTP
TGW897,RCTP,WSSS
TGW898,WSSS,RCTP,RJAA
TGW899,RJAA,RCTP,WSSS
TGW9,YPPH,WSSS
TGW939,VHHH,WSSS
TGW972,WSSS,VHHH
THA315,VTBS,VIDP
THA317,VTBS,VABB
THA325,VTBS,VOBL
THA337,VTBS,VOMM
THA401,VTBS,WSSS
THA407,VTBS,WSSS
THA410,WSSS,VTBS
THA415,VTBS,WMKK
THA461,VTBS,YMML
THA475,VTBS,YSSY
THA481,VTBS,YPPH
THA483,VTBS,YPPH
THA600,VTBS,VHHH
THA601,VHHH,VTBS
THA612,VTBS,ZPPP
THA613,ZPPP,VTBS
THA620,VTBS,RPLL
THA623,RJBB,VTBS
THA639,VHHH,VTBS
THA641,RJAA,VTBS
THA642,VTBS,RJAA
THA643,RJAA,VTBS
THA644,VTBS,RJGG
THA645,RJGG,VTBS
THA648,VTBS,RJFF
THA649,RJFF,VTBS
THA656,VTBS,RKSI
THA658,VTBS,RKSI
THA661,RJTT,VTBS
THA668,VTBS,ZGGG
THA673,RJBB,VTBS
THA677,RJAA,VTBS
THA683,RJTT,VTBS
THA917,EGLL,VTBS
THA921,EDDF,VTBS
THA924,VTBS,EDDM
THA935D,EBBR,VTBS
THA940,VTBS,LIMC
THA954,VTBS,ENGM
THA955,ENGM,VTBS
THA970,VTBS,LSZH
THA971,LSZH,VTBS
THT1012,KLAX,NTAA
THT8,NTAA,KLAX
THT8E,NTAA,KLAX
THY056,LTFM,WIII
THY057,WIII,LTFM
THY124,LTFM,RCTP
THY125,RCTP,LTFM
THY12A,FSIA,LTFM
THY15,SBGR,SAEZ
THY164,LTFM,VVNB
THY167,VTSP,LTFM
THY169,YMML,WSSS,LTFM
THY170,LTFM,VHHH
THY172,LTFM,VTSP
THY173,VTSP,LTFM
THY174,LTFM,WMKK
THY175,YSSY,WMKK,LTFM
THY181,MMMX,MMUN,LTFM
THY182,MMUN,LTFM
THY184,MMMX,MMUN,LTFM
THY197,ZBAA,LTFM
THY198,LTFM,RJTT
THY199,RJTT,LTFM
THY1AK,OPLA,LTFM
THY1AR,EDDF,LTFM
THY1SQ,LEVC,LTFM
THY1TF,EDDL,LTFM
THY1VR,LTFM,UUWW
THY1WM,LTFM,LMML
THY200,MUHA,LTFM
THY202,KDEN,LTFM
THY208,LTFM,WSSS
THY215,LTFM,SBGR
THY25,RCTP,LTFM
THY250,LTFM,VVTS
THY26M,LSZH,LTFM
THY27,ZSPD,LTFM
THY281,ZSPD,LTFM
THY299,ZGGG,LTFM
THY2CZ,LIMC,LTFM
THY2DM,OPLA,LTFM
THY2KB,EHAM,LTFM
THY2KD,DABC,LTFM
THY2MH,UUWW,LTFM
THY2RC,EIDW,LTFM
THY319,ZGGG,LTFM
THY344,LTFM,UCFM
THY3627,LEBB,LTFM
THY38H,LTFM,FIMP
THY39J,LEBL,LTFM
THY39V,WMKK,LTFM
THY3ED,EIDW,LTFM
THY3FU,LSZH,LTFM
THY3GE,EDDH,LTFM
THY3LT,LTFM,LTAI
THY3RU,GMMN,LTFM
THY3SL,LIRF,LTFM
THY3TQ,LEMD,LTFM
THY41J,KMIA,LTFM
THY41Y,KIAH,LTFM
THY45T,FACT,LTFM
THY47B,LTFM,KATL
THY48L,WMKK,LTFM
THY49C,LTFM,FSIA
THY4AP,LSGG,LTFM
THY4BZ,LEVC,LTFM
THY4FC,LTFM,LSGG
THY4HP,LSZH,LTFM
THY4RC,UUWW,LTFM
THY5012,LTFM,OEJN
THY50V,LTFM,LIRF
THY51,RJAA,LTFM
THY52,VTBS,VDTI
THY53,VDTI,VTBS
THY53,VTBS,LTFM
THY530,LTFM,FZAA
THY538,DFFD,LTFM
THY56,LTFM,WIII
THY59,VTBS,LTFM
THY59E,LTFM,VABB
THY5KM,LTFM,KIAH
THY5MU,EDDW,LTFM
THY5NH,LTFM,EGLL
THY6033,LTFM,EBLG
THY6033,EBLG,MMSM
THY6033,UCFM,ZSPD
THY6130,HKJK,LTFM
THY6202,VMMC,UCFM
THY6220,LTFM,UAAA,ZGGG
THY6221,ZGGG,LTFM
THY6229,VTBS,LTFM
THY6264,LTFM,OLBA
THY62Y,LTFM,VGHS
THY6334,LTFM,VABB
THY6335,VVNB,VIDP
THY6352,LTFM,RCTP
THY6354,LTFM,RKSI
THY6383,VVNB,LTFM
THY6388,LTFM,VABB
THY63A,LTFM,VCBI
THY6404,EDDF,LTFM
THY6433,LTFM,LFPG
THY6437,LFML,LIMC
THY6447,EBBR,LTFM
THY6478,UAAA,ZSPD
THY6480,UCFM,ZSPD
THY6482,UCFM,ZSPD
THY6483,ZSPD,UAAA
THY6484,UCFM,ZSPD
THY6485,ZSPD,LTFM
THY65,VTBS,LTFM
THY6517,ZGGG,LTFM
THY6518,UCFM,ZSPD
THY6519,ZSPD,LTFM
THY6522,ZSPD,LTFM
THY6524,LTFM,UAAA,ZGGG
THY6525,ZGGG,LTFM
THY6526,LTFM,UCFM
THY6526,UCFM,ZSPD
THY6527,ZSPD,LTFM
THY6530,UAAA,ZGGG
THY6531,ZGGG,LTFM
THY6543,EGSS,ENGM
THY6545,EKCH,LTFM
THY6599,ZGGG,LTFM
THY66,LTFM,WADD
THY6764,OAKB,VHHH
THY69,VTBS,LTFM
THY6972,LTFJ,LTFM
THY6977,LTBA,LTFM
THY6TY,LSZH,LTFM
THY7,LTFM,KIAD
THY70,LTFM,VHHH
THY71,VHHH,LTFM
THY71M,LTFM,FIMP
THY72,LTFM,ZGGG
THY73,ZGGG,LTFM
THY734,LTFM,VRMM
THY73A,HKJK,LTFM
THY76Y,CYVR,LTFM
THY79K,LTFM,KSFO
THY7CG,UUWW,LTFM
THY7MU,EDDS,LTFM
THY7PL,LTFM,LTBJ
THY7QV,LMML,LTFM
THY7TW,LMML,LTFM
THY7WS,EHAM,LTFM
THY800,LTFM,SKBO
THY81D,ZBTJ,HAVE
THY81K,FMMI,FIMP
THY83J,LTFM,KDFW
THY84U,KORD,LTFM
THY86,LTFM,RJBB
THY86M,LIMC,LTFM
THY89,ZBAA,LTFM
THY8GP,EGKK,LTFM
THY8HA,UUWW,LTFM
THY8KU,LFLL,LTFM
THY8LG,OPIS,LTFM
THY8MT,LTFM,KLAX
THY8ZU,LOWW,LTFM
THY903,LTFM,MPTO
THY91V,EGLL,LTFM
THY92W,FALE,FAOR
THY95A,LIMC,LTFM
THY99D,KMIA,LTFM
THY9FN,EBBR,LTFM
THY9HT,LFPG,LTFM
TK00AC,LEVC,LTFM
TK21,EHAM,LTFM
TK2KB,UUWW,LTFM
TK37R,HKJK,LTFM
TK37R,LSZH,LTFM
TK57,FMMI,FIMP
TK5BG,LMML,LTFM
TK5BR,LSZH,LTFM
TK735,OPLA,LTFM
TK7CG,UUWW,LTFM
TK7TE,LIRF,LTFM
TK800,EGLL,LTFM
TK87,KIAH,LTFM
TKJ1FY,LSZH,LTFJ
TKJ69F,ESSA,LTFJ
TOM011B,TBPB,EGKK
TOM013,TBPB,EGKK
TOM013E,TBPB,EGKK
TOM061,TBPB,EGKK
TOM061D,TBPB,EGKK
TOM089,VOGA,EGKK
TOM089B,VOGA,EGKK
TOM099,TBPB,EGKK
TOM099,TBPB,MDPC
TOM10H,EGBB,LOWI
TOM11CF,TBPB,EGKK
TOM125EE,TBPB,EGCC
TOM129,TBPB,EGCC
TOM1295,TBPB,EGCC
TOM13B,TBPB,EGKK
TOM13E,TBPB,EGKK
TOM1637,TBPB,EGCC
TOM167,VOGA,EGCC
TOM167B,VOGA,EGCC
TOM167DD,VOGA,EGCC
TOM1726CB,EGCC,MMUN
TOM178,EGNT,TBPB
TOM1783,EGNT,TBPB
TOM178C,EGNT,TLPL
TOM1791,TBPB,EGCC
TOM179B,TBPB,EGCC
TOM2391C,TBPB,EGCC
TOM2454E,TBPB,EGBB
TOM2458F,TBPB,EGBB
TOM264,EGBB,MDLR
TOM270,TBPB,EGKK
TOM2MX,EGBB,GCRR
TOM2YH,EGBB,LFLB
TOM3056,GVAC,EGKK
TOM308,EGBB,HESH
TOM3082,EGBB,HESH
TOM470,EGBB,HEGN
TOM48EC,EGKK,MMUN
TOM538F,EGBB,GMAD
TOM57N,EGBB,LOWS
TOM5JH,EGBB,GVAC
TOM614F,TBPB,EGKK
TOM615C,TBPB,EGKK
TOM61D,TBPB,EGKK
TOM636,EGBB,MKJS
TOM636F,EGBB,MKJS
TOM644,EGBB,MDLR
TOM6445,EGBB,MDLR
TOM6447F,EGBB,MDLR
TOM674,MDLR,EGKK
TOM70CT,LEVC,LFPO
TOM78Y,EGBB,HESH
TOM8156,TBPB,MDPC
TOM8248,EGBB,TBPB
TOM830,EGBB,TBPB
TOM830E,EGBB,TBPB
TOM830EE,EGBB,TBPB
TOM8311EE,TBPB,EGBB
TOM8314E,TBPB,EGBB
TOM835,TBPB,EGKK
TOM835FA,TBPB,EGCC
TOM8544,EGBB,MKJS
TOM89B,VOGA,EGKK
TOM89DF,VOGA,EGKK
TOM8JL,EGBB,GCTS
TOM8KX,EGBB,GCLP
TOM8VE,EGBB,GCFV
TOM991CB,TBPB,EGKK
TOM994,TBPB,EGKK
TOM9HV,EGBB,LIPX
TP835,EPWA,LPPT
TP838Z,LSZH,LPPT
TR121,ZGGG,WSSS
TRA62P,EHAM,LPPR
TRA63C,LEVC,EHAM
TRA63K,LEVC,EHAM
TRA73V,LEVC,EHEH
TRA8Q,LEVC,EHEH
TSC0110.,NOTE,THAT
TSC0111.,NOTE,THAT
TSC0123.,NOTE,THAT
TSC0426,CYYZ,MDPP
TSC0426,MDPC,CYYZ
TSC0426,LTFM,CYYZ
TSC0426,NOTE,THAT
TSC0572.,NOTE,THAT
TSC0814,NOTE,THAT
TSC0938,MMUN,CYUL
TSC10,CYUL,CYYZ
TSC110.,NOTE,THAT
TSC111,LFPG,CYUL
TSC111.,NOTE,THAT
TSC123,LFRS,CYUL
TSC123,EGKK,CYYZ
TSC123,CYUL,MDPC
TSC123,CYUL,TFFF
TSC123,TFFF,CYUL
TSC252.,NOTE,THAT
TSC253,LEMG,CYUL
TSC340,CYUL,MMTL
TSC426,MDPC,CYYZ
TSC426,CYYZ,MUHG
TSC426,MUSC,CYYZ,MDPC
TSC426,MDPC,CYYZ,MMUN
TSC573,LFLL,CYUL
TSC573.,NOTE,THAT
TSC602.,NOTE,THAT
TSC603,LFRS,CYUL
TSC844,CYUL,KFLL
TSC890,CYUL,MDPP
TSC891,TFFF,CYUL
TSC891,MDPC,CYUL
TSC938,CYUL,MMUN
TSC938.,NOTE,THAT
TTW217,RJTT,RCTP
TVF4625,LEVC,LFPO
TVF97XA,LEVC,LFPO
TVP7304,EPWA,GCFV
TVP7306,EPWA,LPMA
TVP7316,EPWA,GCLP
TVP7332,EPWA,GCRR
TVP7542,EPWA,LIPX
TVP7640,EPWA,HEGN
TVP7646,EPWA,OOSA
TVP7648,EPWA,OOMS
TVP7650,EPWA,OOMS
TVS433P,EPWA,LOWS
TWB102,VTBS,RKSI
TWB161,RKSI,WSSS
TWB161,RKSI,EDED
TWB161,RKSI,ATFM
TWB201,RKSI,RJFF
TWB202,RJFF,RKSI
TWB206,RJFF,RKSI
TWB241,RKSI,RJAA
TWB242,RJAA,RKSI
TWB245,RKSI,RJAA
TWB246,RJAA,RKSI
TWB263,RKSI,RJCC
TWB305,RKSI,RJBB
TWB306,RJBB,RKSI
TWB33,RKSI,VVCR
TWB401,RKSI,LFPG
TWB401,RKSI,ATFM
TWB402,LFPG,RKSI
TWB403,RKSI,EDDF
TWB403,RKSI,ATFM
TWB404,EDDF,RKSI
TWB405,RKSI,ATFM
TWB405,RKSI,LIRF
TWB406,LIRF,RKSI
TWB408,LEBL,RKSI
TWB431,RKSI,UZTT
TWB531,RKSI,CYVR
TWB644,VHHH,RKSI
TX10A,TFFF,LFPO
TX40J,TFFR,LFPO
TX42P,SOCA,LFPO
TX46E,TFFF,LFPO
U213PY,EGHI,EGPF
U213PY,EGSS,EGPF
U213TU,EGBB,LSGG
U213TU,EGBB,GCFV
U214DE,LSZH,EGKK
U2169U,EGBB,EGAA
U221QC,LEAM,EGKK
U225GT,EGBB,EGPH
U225QW,EGGW,GCTS
U226QB,EGBB,LFPG
U227FN,EGGW,LSGG
U229QT,EGGW,LEBL
U231TJ,EGGP,LFPG
U232ZJ,EGJJ,EGKK
U234WA,LMML,EGMC
U2363U,EGBB,EGAA
U2415,EGJJ,EGPF
U241BR,EGKK,LICC
U241BR,EGKK,LEMD
U241BR,EGKK,EGPH
U241BR,EGKK,DTNH
U242NQ,LSZH,EGCC
U251LY,EGGD,LEMG
U251QW,EGKK,LFPG
U257QD,EGJJ,EGKK
U259GV,EGGD,LEMG
U259GV,EGGD,LPFR
U264HW,EGJJ,EGKK
U264HW,EGJJ,EGGP
U265AX,LSZH,EGCC
U265RM,EGGW,GCTS
U265RM,EGGW,LSGG
U265TV,LMML,EGKK
U268FL,LMML,EGMC
U268FZ,EGBB,HESH
U268FZ,EGBB,HEGN
U268FZ,EGBB,EPKK
U271CV,LSZH,EGCC
U272ZN,LSZH,EGCC
U272ZN,LMML,EGCC,LTAI
U274VL,EGGD,LIMC
U278JL,LSZH,EGGD
U279QA,EGBB,BIKF
U28309,EGJJ,EGKK
U284PK,LMML,EGKK
U284PZ,EGGW,HEGN
U284RN,LSZH,EGPH,EGSS,EGPH
U285TZ,LSZH,EGKK
U285TZ,LMML,EGGD
U286UT,LSZH,EGKK
U286UT,LMML,EGKK
U287TR,EGBB,LEPA
U291PC,LSZH,EGCC
U292EJ,LMML,EGMC
U292GP,LMML,EGCC
U293LQ,LSZH,EGPH
U294XU,EGKK,GCLP
U295CD,LSZH,EGGW
U2973B,EGGD,GCRR
U2973B,EGGD,EGPF
U2973B,EGGD,LTAI
U298TN,EGBB,LEAL
U298TN,EGBB,LKPR
U298TN,EGBB,LPPT
UAE110,LMML,LCLK
UAE1250,KSAN,KIAD
UAE1275,MMUN,KEWR
UAE1277,KMIA,KEWR
UAE13U,EDDF,OMDB
UAE144,LEMD,OMDB
UAE150,EHAM,OMDB
UAE158,ESSA,OMDB
UAE1632,KEWR,KCLT
UAE166,EIDW,OMDB
UAE16M,UUDD,OMDB
UAE176,ULLI,OMDB
UAE180,EPWA,OMDB
UAE186,LEBL,OMDB
UAE1863,KIAH,KSFO
UAE1882,KLAS,KEWR
UAE192,LPPT,OMDB
UAE194,LPPT,OMDB
UAE1DP,YSSY,OMDB
UAE1GQ,OPST,OMDB
UAE1J,EGLL,OMDB
UAE1MY,DAAG,OMDB
UAE2,EGLL,OMDB
UAE20,EGCC,OMDB
UAE213,KMIA,SKBO
UAE2130,KIAH,KLGA
UAE2171,KLAX,KTPA
UAE21U,EHAM,OMDW
UAE220,KMCO,OMDB
UAE2217,KIAH,KSEA
UAE247,SBGL,SAEZ
UAE248,SAEZ,SBGL,OMDB
UAE2486,KIAH,KMSP
UAE2504,EGBB,OMDB
UAE256,MMMX,LEBL
UAE262,SBGR,OMDB
UAE2VL,KIAH,OMDB
UAE313,RJTT,OMDB
UAE317,RJBB,OMDB
UAE35Q,EDDM,OMDB
UAE387,RCTP,OMDB
UAE3HJ,YSSY,NZCH
UAE3M,YBBN,OMDB
UAE4,EGLL,OMDB
UAE42,EGLL,OMDB
UAE44,EDDF,OMDB
UAE4DT,EGSS,OMDB
UAE4PV,LIMC,KJFK
UAE560,KLAX,KIAH
UAE59T,EGBB,OMDB
UAE5AM,NZAA,OMDB
UAE5CL,NZCH,YSSY,OMDB
UAE5RQ,KJFK,LIMC,OMDB
UAE5T,EDDM,OMDB
UAE601,OPKC,OMDB
UAE66V,EBBR,OMDB
UAE6AL,LFMN,OMDB
UAE6AQ,EGCC,OMDB
UAE6AU,YPPH,OMDB
UAE6M,DGAA,DIAP
UAE728,KTPA,KIAD
UAE74W,EGKK,OMDB
UAE75T,YBBN,OMDB
UAE784,DNMM,OMDB
UAE788,DIAP,DGAA
UAE788,DGAA,OMDB
UAE795,GUCY,GOBD
UAE795,GOBD,OMDB
UAE797,GUCY,GOBD
UAE797,GOBD,OMDB
UAE7TC,EGSS,OMDB
UAE88,LSZH,OMDB
UAE893,KSFO,EDDF
UAE8T,LSZH,OMDB
UAE90,KEWR,LLBG
UAE9239,VHHH,OMDW
UAE9255,GUCY,HKJK
UAE9281,VHHH,OMDW
UAE9283,VHHH,OMDW
UAE9306,OMDW,ZBAA
UAE9392,EHAM,OMDW
UAE93Q,KSEA,OMDB
UAE9404,RJBB,OMDW
UAE9414,RJAA,OMDW
UAE9503,VABB,OMDB
UAE9503,VABB,OMDW
UAE96,LIRF,OMDB
UAE9620,YSSY,NZAA
UAE96R,EHAM,OMDB
UAE9707,GUCY,OMDW
UAE9714,OMDW,OERK
UAE972,OIIE,OMDB
UAE9729,OMDW,HAAB
UAE9742,GOBD,GUCY
UAE9746,EHBK,ENGM
UAE9747,EBBR,EHAM
UAE9754,EHBK,EKCH
UAE9773,OMDW,ORER
UAE9774,ORER,OMDW
UAE9787,VHHH,OMDW
UAE9791,VHHH,OMDW
UAE980,OIIE,OMDB
UAE9811,VAAH,OMDW
UAE9817,VAAH,OMDW
UAE9833,VHHH,OMDW
UAE9841,VHHH,OMDW
UAE9872,OMDB,ZSPD
UAE9885,VHHH,OMDW
UAE98P,EGBB,OMDB
UAE9906,OMDW,EHAM
UAE9911,DNMM,SBGR,SEQM
UAE9912,EHAM,OMDW
UAE9913,DNMM,SBGR,SEQM
UAE9915,GOBD,GUCY
UAE9915,MMSM,SEQM
UAE9917,KORD,KMIA
UAE9918,EHBK,OMDW
UAE9919,MMSM,SEQM
UAE9920,EHBK,OMDW
UAE9929,VHHH,OMDW
UAE9935,EDDF,MMSM
UAE9973,EHAM,EDDF
UAE9H,EGPF,OMDB
UAE9Y,OPPS,OMDB
UAL0,KDTW,KORD
UAL0,MMUN,KDEN
UAL0,KPHX,KEWR
UAL0,KMCO,KEWR
UAL0,CYVR,KLAX,KMCO
UAL0000,KSFO,KMCO
UAL0000,KMCO,KDEN
UAL0000,KIAH,KLAS
UAL0058,KSFO,EDDF
UAL0058,EDDF,KSFO
UAL0195,KIAD,EGLL
UAL0224,KORD,KHDN
UAL0245,KIAH,CYVR
UAL0253,KIAH,KDEN
UAL0286,KSFO,CYYC
UAL0538,KEWR,KJAC
UAL0592,KCHS,KORD
UAL0604,KEWR,KBOS
UAL0725,KIAH,KHDN
UAL0759,KMIA,KEWR
UAL0862,KIAD,EDDF
UAL100,KEWR,KSFO
UAL100,KSFO,EDDF
UAL100,YSSY,KIAH
UAL1001,MZBZ,KORD
UAL1001,KPHL,KORD
UAL1003,KDEN,KCHS
UAL1006,MROC,KEWR
UAL1006,KEWR,KPDX,KEWR,MROC
UAL1008,KSFO,KSEA
UAL101,KIAH,YSSY
UAL1012,KSFO,KMSP
UAL1016,KEWR,KFLL
UAL1019,KIAH,KLAX
UAL102,EGLL,KIAH,EDDF
UAL102,SAEZ,KIAH
UAL1020,KIAD,KLAS
UAL1021,KLAS,KIAH
UAL1021,KIAH,KSAN
UAL1021,KSAN,KEWR
UAL1022,KEWR,KBNA
UAL1031,KLAS,KEWR
UAL1042,KEWR,KLAS
UAL1042,KEWR,MDST
UAL1044,KORD,KLAX
UAL1049,KEWR,MDPC
UAL1049,KLAS,KEWR
UAL1054,KORD,CYVR
UAL1055,KEWR,KSAN
UAL1069,KORD,KMCI
UAL1070,TIST,KIAD
UAL108,LFPG,KIAD,DGAA
UAL108,EDDM,KORD,LFPG
UAL1082,KORD,KPIT
UAL1083,CYVR,KSFO
UAL109,EDDM,KIAD
UAL1096,SPJC,KEWR
UAL1096,KSFO,KEWR
UAL1096,KEGE,KEWR
UAL1097,KORD,KDCA
UAL1097,KORD,KSFO,KBUR
UAL1102,KDEN,KPBI
UAL1107,KSFO,KAUS
UAL1112,KDEN,PANC
UAL1114,KPHL,KDEN
UAL1114,MMUN,KDEN
UAL1116,KSFO,KAUS
UAL1118,MMUN,KIAD
UAL1119,KDEN,MMUN
UAL1120,KEWR,KRSW
UAL1126,KORD,KEWR
UAL1134,KEWR,KPBI
UAL1134,KEWR,KTPA
UAL1135,KORD,MROC
UAL1136,MMUN,KDEN,KIAD
UAL1136,KIAD,KSFO,KEWR
UAL1140,KSFO,KIAD
UAL1147,KIAD,LLBG
UAL1148,MDPC,KIAD
UAL1148,KTPA,KIAD
UAL1149,KIAH,EDDF
UAL1149,KIAH,EGLL
UAL1149,KSFO,KEWR
UAL115,KEWR,VIDP
UAL115,KSFO,NTAA
UAL115,LFPG,KIAD
UAL1151,MMMX,KIAD
UAL1157,PHNL,KLAX
UAL1169,PHNL,KLAX
UAL1173,KIAD,LSZH,KIAD
UAL1181,KLAS,KIAH
UAL1187,KORD,KPBI
UAL1191,KBUR,KDEN
UAL1192,MMUN,KEWR
UAL1192,KIAH,KSAN,KIAH
UAL1194,KSFO,KBWI
UAL1194,KCLT,KEWR
UAL1195,KIAH,KOMA
UAL1195,KDSM,KORD
UAL1198,KORD,MMUN
UAL12,LSZH,KORD
UAL1209,KORD,KEWR
UAL1209,KORD,KAUS
UAL1209,KAUS,KORD
UAL1210,KIAH,KSFO
UAL1213,KBOS,KLAX
UAL1213,KEWR,KEGE
UAL1213,KEWR,KLAX
UAL1213,KSFO,KEWR
UAL1221,PHNL,KLAX
UAL1227,KEWR,KSFO
UAL1229,KSTL,KDEN
UAL123,EIDW,KEWR
UAL123,TJSJ,KEWR
UAL1230,CYVR,KSFO
UAL1230,KIAH,KABQ
UAL1232,KDEN,KBOS
UAL1232,KIAH,KORD
UAL1233,KBDL,KORD
UAL1233,KBOS,KIAD
UAL1233,KRSW,KIAD
UAL1233,KDEN,KPHX
UAL1238,KORD,KBZN
UAL1238,PHNL,KSFO
UAL1245,KRSW,KEWR
UAL1245,KEWR,KPBI
UAL1250,KIAD,KSFO
UAL1251,PHNL,KLAX
UAL1267,KLAS,KSFO
UAL1271,KSFO,MMMX
UAL1275,KIAD,KSFO
UAL1277,KEWR,KORD
UAL1279,KIAD,KFLL
UAL1284,KIAD,KSFO,KORD
UAL1284,KEWR,KIAH,KEWR
UAL1284,KPHX,KIAH
UAL1284,KEWR,KMIA
UAL1288,PHOG,KSFO
UAL129,LEBL,KIAD
UAL129,KIAD,LSGG
UAL129,KIAD,LEBL
UAL1290,KLAX,KIAD
UAL1293,KIAH,KSAN
UAL130,KIAH,EDDF
UAL1300,KLAX,KIAH
UAL1300,KIAH,KLAX
UAL1300,KEWR,KAUS
UAL1304,KORD,KSNA
UAL1307,KDFW,KEWR
UAL131,KEWR,RJTT
UAL131,KIAD,EDDF
UAL131,EDDF,KIAD
UAL1316,KPHL,KORD
UAL1316,KORD,KSRQ
UAL1317,KORD,KSNA
UAL1318,KEWR,KLAX
UAL132,KEWR,VIDP
UAL1322,KIAD,KRDU
UAL1324,KORD,KEWR
UAL1325,KORD,KLAS
UAL1326,KAUS,KIAH
UAL1327,KLAX,KSMF
UAL1333,KPDX,KSFO
UAL134,KEWR,LFPG
UAL1346,KIAH,KPHX
UAL1349,KORD,KMCO
UAL135,LSZH,KEWR
UAL135,LFPG,KEWR
UAL1355,KBOS,KSFO
UAL1357,KORD,KIAD
UAL1359,KEWR,KATL
UAL1363,KORD,KLAX
UAL1364,KLGA,KDEN
UAL1364,KDEN,PANC
UAL1365,KRDU,KEWR
UAL1365,KEWR,MSLP
UAL1365,KEWR,KCHS
UAL1371,KSTL,KIAH,KJAC
UAL1371,KIAH,KJAC
UAL1373,KIAH,KORD
UAL1379,KIAD,KBOS
UAL1379,KEWR,KSLC
UAL1379,MWCR,KIAD
UAL1381,KORD,KDCA
UAL1386,MYNN,KEWR,KMSN
UAL1386,KMSN,KEWR,KAUS
UAL1386,KEWR,KTPA
UAL1386,KTPA,KSFO
UAL1387,TJSJ,KEWR
UAL1393,KIAD,KTPA
UAL1396,KSTL,KDEN
UAL1397,KPVD,KORD
UAL1399,KMSN,KORD
UAL140,KORD,LLBG
UAL1402,KEWR,MMUN
UAL1407,KPDX,KSFO
UAL1411,KPDX,KDEN
UAL1414,KBOS,KORD
UAL1416,KLAX,KIAH
UAL1421,KFLL,KEWR
UAL1423,MMUN,KORD
UAL1434,KLGA,KORD,KBZN
UAL1434,KSMF,KORD
UAL1434,KPHX,KEWR
UAL1435,KEWR,KMCO
UAL1438,KIAH,MMSD
UAL1440,KEWR,KAUS
UAL1440,KAUS,KSFO
UAL1440,KMCO,KEWR
UAL1452,KORD,MMPR
UAL1453,KBUR,KSFO
UAL1460,KPHX,KEWR
UAL1460,KCLE,KEWR
UAL1464,KORF,KORD
UAL1466,KEWR,KMCO
UAL147,KEWR,KEWR
UAL1475,KMSP,KDEN
UAL1476,KORD,KPBI
UAL1478,CYEG,KIAH
UAL148,SBGR,KEWR
UAL1482,KSEA,KSFO
UAL1485,KSNA,KORD
UAL149,KEWR,SBGR
UAL1490,KPDX,KORD
UAL1492,KORD,KCMH
UAL1495,KORD,KLAS
UAL1498,KSEA,KIAH
UAL1498,KSFO,KLAX
UAL15,EGLL,KEWR
UAL15,KSFO,KEWR
UAL1506,KIAH,KSLC
UAL1508,KABQ,KIAH
UAL1512,KDFW,KIAH
UAL152,VHHH,VVTS
UAL152,KDEN,EDDF
UAL152,KDEN,RJAA
UAL152,EGLL,KDEN
UAL1520,KTPA,KEWR
UAL1520,KMSP,KORD
UAL1522,CYEG,KDEN
UAL153,VHHH,KLAX
UAL1534,KLAS,KIAH
UAL1536,KDEN,KEWR
UAL1547,KDEN,KGPI
UAL1548,KPBI,KEWR
UAL1554,KORD,MMPR
UAL1561,KSFO,KPHX
UAL1566,KEWR,KRSW
UAL1568,KORD,KROC
UAL1570,TIST,KEWR
UAL1570,KIAD,KBDL
UAL1570,KIAH,KBOS
UAL1575,KBOS,KEWR
UAL1575,KMCO,KIAD
UAL1577,KIAH,KORD
UAL1580,KEWR,KCLE
UAL1583,KSFO,KLAS,KORD
UAL1584,KSBP,KDEN
UAL1585,KSFO,MMPR
UAL1589,KORD,MMMX
UAL1589,KORD,CYYZ
UAL1595,KEWR,MYNN
UAL1601,KIAH,KLAX
UAL1601,KEWR,KMCO
UAL1606,KORD,KLGA
UAL1611,KSNA,KEWR
UAL1621,KMCO,KCLE
UAL1625,KORD,KIND
UAL1632,KSAN,KEWR
UAL1632,KDFW,KEWR
UAL1634,KEWR,KCLE
